image_name,image_idx,a,b,mse_err
D:/HDRplus_dataset/train/input/0006_20160726_142655_865.jpg,0,2.186723304639711,0.32707542353710933,0.04295955239259827
D:/HDRplus_dataset/train/input/0032_20160705_172236_686.jpg,1,2.5685472265979987,0.47949148773011135,0.02389218469740102
D:/HDRplus_dataset/train/input/0039_20141005_130438_317.jpg,2,1.6002809981196024,0.4105346924862545,0.06770066963095442
D:/HDRplus_dataset/train/input/0039_20141005_132626_955.jpg,3,2.180370506184972,0.4929159638380752,0.06253128382105412
D:/HDRplus_dataset/train/input/0039_20141005_133430_484.jpg,4,1.5088067914780678,0.4090899875210884,0.08496728924546697
D:/HDRplus_dataset/train/input/0039_20141005_133625_630.jpg,5,1.8142818200721282,0.4232031152493839,0.09054714107505711
D:/HDRplus_dataset/train/input/0039_20141005_140151_779.jpg,6,1.8238568408081348,0.43332542547756975,0.06287119380828206
D:/HDRplus_dataset/train/input/0039_20141005_140345_545.jpg,7,1.2766863244227435,0.5114148125917203,0.14899480646353416
D:/HDRplus_dataset/train/input/0039_20141005_143527_930.jpg,8,1.7822090998812181,0.4711038778628719,0.06177626487183941
D:/HDRplus_dataset/train/input/0039_20141005_144507_521.jpg,9,2.0546739398130116,0.4251041922909153,0.06866188687929516
D:/HDRplus_dataset/train/input/0039_20141005_144713_643.jpg,10,1.881762228754199,0.3800760295126015,0.08712242536936801
D:/HDRplus_dataset/train/input/0039_20141005_162501_552.jpg,11,1.7160574851784518,0.33544744528447823,0.06888152025642226
D:/HDRplus_dataset/train/input/0039_20141005_163731_148.jpg,12,2.1918356593985746,0.36919633216078396,0.06946555867045236
D:/HDRplus_dataset/train/input/0039_20141005_164836_511.jpg,13,2.013789152291624,0.44452282989040426,0.04951829206052312
D:/HDRplus_dataset/train/input/0039_20141005_165418_721.jpg,14,1.746131440752832,0.3944499204758228,0.0890705539084217
D:/HDRplus_dataset/train/input/0039_20141005_193418_549.jpg,15,2.447284429099141,0.4973117526281987,0.05860523677517108
D:/HDRplus_dataset/train/input/0039_20141006_101759_294.jpg,16,2.085773665672711,0.4418383104787717,0.06284970754671773
D:/HDRplus_dataset/train/input/0039_20141006_102026_258.jpg,17,1.4131452388982133,0.3201784885264071,0.07779384783251074
D:/HDRplus_dataset/train/input/0039_20141006_103802_083.jpg,18,2.2843455051928103,0.48791897164319875,0.05809860892202821
D:/HDRplus_dataset/train/input/0039_20141006_105442_677.jpg,19,2.4017423130083997,0.4801850433752944,0.03691258632621942
D:/HDRplus_dataset/train/input/0039_20141006_105528_215.jpg,20,2.1283017094890595,0.490239754065205,0.04737784150138398
D:/HDRplus_dataset/train/input/0039_20141006_105601_560.jpg,21,2.0502699258192174,0.3734151773491997,0.05456022816107457
D:/HDRplus_dataset/train/input/0039_20141006_105727_140.jpg,22,1.752685581507441,0.4374286814229871,0.08386773184295099
D:/HDRplus_dataset/train/input/0039_20141006_110123_146.jpg,23,1.4692012858794659,0.3776447892985624,0.07072682666774198
D:/HDRplus_dataset/train/input/0039_20141006_110205_172.jpg,24,2.0041339635205304,0.4649770142097175,0.05188845115987603
D:/HDRplus_dataset/train/input/0039_20141006_110442_472.jpg,25,2.3170950233415795,0.5093712790086712,0.04609039171503797
D:/HDRplus_dataset/train/input/0039_20141006_113515_617.jpg,26,2.1837091441537435,0.42341109648964864,0.05583753320199997
D:/HDRplus_dataset/train/input/0039_20141006_113639_062.jpg,27,2.403858317321827,0.4786289154777996,0.0580959077299106
D:/HDRplus_dataset/train/input/0039_20141006_113748_822.jpg,28,2.6682826318664756,0.4878596004035751,0.03806310596764737
