image_name,image_idx,a,b,mse_err
D:/fivekdataset_big/input/train/a0001-jmac_DSC1459.tif,0,1.466006105399974,0.11447768977009393,0.010363790921866336
D:/fivekdataset_big/input/train/a0002-dgw_005.tif,1,0.8026118249409979,0.14044682442067632,0.005060812623571631
D:/fivekdataset_big/input/train/a0003-NKIM_MG_8178.tif,2,1.1647956695596562,0.15811569072197407,0.027391892651334366
D:/fivekdataset_big/input/train/a0004-jmac_MG_1384.tif,3,1.1987345002713163,0.14777427715452474,0.006489983762349339
D:/fivekdataset_big/input/train/a0005-jn_2007_05_10__564.tif,4,0.9903598689984909,0.12209851309709896,0.011420291735071662
D:/fivekdataset_big/input/train/a0006-IMG_2787.tif,5,1.1682928084469013,0.20004500725154603,0.002729076543615899
D:/fivekdataset_big/input/train/a0007-IMG_2480.tif,6,1.1066018537730697,0.1782633125729524,0.004560159915662773
D:/fivekdataset_big/input/train/a0008-WP_CRW_3959.tif,7,2.072244927380008,0.05822655997560973,0.026761284198227795
D:/fivekdataset_big/input/train/a0009-kme_372.tif,8,1.0809207483382495,0.08037111123378045,0.006702586991526923
D:/fivekdataset_big/input/train/a0010-jmac_MG_4807.tif,9,0.4651478405105698,21.111705977056367,0.00017944510445694665
D:/fivekdataset_big/input/train/a0011-DSC_0082.tif,10,1.2572888485287013,0.06940012774092365,0.008624886664267601
D:/fivekdataset_big/input/train/a0012-kme_143.tif,11,0.7745754607206813,0.1374424047069842,0.006877084410090936
D:/fivekdataset_big/input/train/a0013-MB_20030906_001.tif,12,1.2776575049657155,0.20911099417110648,0.01855233270719262
D:/fivekdataset_big/input/train/a0014-WP_CRW_6320.tif,13,1.6647092811837996,0.12044244979403854,0.008820651070877622
D:/fivekdataset_big/input/train/a0015-DSC_0081.tif,14,1.1432549466872042,0.16157079231418123,0.005272434826761663
D:/fivekdataset_big/input/train/a0016-jmac_MG_0795.tif,15,0.899703408084294,0.15168557329393015,0.007340542684014996
D:/fivekdataset_big/input/train/a0017-050710_031618__MG_3496.tif,16,0.9943859341474132,0.1758932301493808,0.004160168760073607
D:/fivekdataset_big/input/train/a0018-kme_234.tif,17,1.673442943225681,0.10028492765997515,0.01594609617557359
D:/fivekdataset_big/input/train/a0019-jmac_MG_0653.tif,18,0.7047358603506729,0.13714096623264627,0.003503720313439881
D:/fivekdataset_big/input/train/a0020-jmac_MG_6225.tif,19,1.0307650216284352,0.15316850427971912,0.01784739546301753
D:/fivekdataset_big/input/train/a0021-07-11-28-at-09h22m57s-_MG_7427.tif,20,1.250405074497931,0.14736735880743468,0.013930744059720586
D:/fivekdataset_big/input/train/a0022-IMG_2380.tif,21,0.9235326721317499,0.15031766100970592,0.0019971470594574354
D:/fivekdataset_big/input/train/a0023-07-06-02-at-15h06m48-s_MG_1489.tif,22,0.8946773773660596,0.1277816410371002,0.0037339208860731775
D:/fivekdataset_big/input/train/a0024-_DSC8932.tif,23,1.3786112205426515,0.21477375962264503,0.02181001812756213
D:/fivekdataset_big/input/train/a0025-kme_298.tif,24,1.018161867985378,0.15587419107359096,0.00862798686279544
D:/fivekdataset_big/input/train/a0026-kme_391.tif,25,1.265499811514249,0.19354187080740753,0.006394909651319829
D:/fivekdataset_big/input/train/a0027-IMG_3964.tif,26,1.1972981468694863,0.08097856504043081,0.013467201041069844
D:/fivekdataset_big/input/train/a0028-_DSC0032.tif,27,1.5423034648136071,0.11097049817631306,0.01243322548233881
D:/fivekdataset_big/input/train/a0029-jmac_DSC3974.tif,28,1.0667863372932374,0.1786926964112357,0.007248390161938281
D:/fivekdataset_big/input/train/a0030-_MG_7844.tif,29,1.0347979106564071,0.13084129403238168,0.00849166235987384
D:/fivekdataset_big/input/train/a0031-WP_CRW_0736.tif,30,-0.0003076896550035425,4.95297954428e-312,0.10278560664761999
D:/fivekdataset_big/input/train/a0032-jmac_MG_0266.tif,31,1.6115762344358593,0.07893463323459346,0.030656773330248428
D:/fivekdataset_big/input/train/a0033-KE_-2590.tif,32,0.8224651183365357,0.137129123033156,0.004385306134604374
D:/fivekdataset_big/input/train/a0034-LSYD4O2202.tif,33,0.8267770681320921,0.11799715534687498,0.008942926883277713
D:/fivekdataset_big/input/train/a0035-dgw_048.tif,34,1.3705805830545723,0.2053465764021562,0.02704589278012818
D:/fivekdataset_big/input/train/a0036-jn_2007_05_05__183.tif,35,1.4985769528742978,0.10229238091440723,0.021824495093490447
D:/fivekdataset_big/input/train/a0037-jmacAlgarve_Sagres_07.tif,36,1.5151606917204026,0.11429783646092974,0.006972427277395569
D:/fivekdataset_big/input/train/a0038-MB_070908_135.tif,37,0.9907459842881197,0.17029904985388586,0.005025083313823359
D:/fivekdataset_big/input/train/a0039-jmac_DSC3406.tif,38,1.6024594833257053,0.058172663071842455,0.015536915187842913
D:/fivekdataset_big/input/train/a0040-_DSC5693.tif,39,1.1716547781454167,0.20430141043259137,0.009650116684159892
D:/fivekdataset_big/input/train/a0041-IMG_4972.tif,40,0.6116516934587386,0.12358157429480603,0.004558961010575413
D:/fivekdataset_big/input/train/a0042-060813_155838__MG_6361.tif,41,1.2144911889658732,0.18991413200146495,0.016001127226521698
D:/fivekdataset_big/input/train/a0043-07-11-27-at-12h09m46s-_MG_7307.tif,42,0.8858807838715499,0.12606670476337303,0.0065223848571038245
D:/fivekdataset_big/input/train/a0044-JI2E0511.tif,43,1.4646477432556348,0.13060244519980357,0.003382454156255722
D:/fivekdataset_big/input/train/a0045-20050320_081337__E6B1177.tif,44,1.1625028178490076,0.13036161524693268,0.00813030298511854
D:/fivekdataset_big/input/train/a0046-dgw_101.tif,45,1.1200148860554575,0.17337638511434428,0.020745993948781224
D:/fivekdataset_big/input/train/a0047-07-11-18-at-00h05m40s-_MG_4882.tif,46,1.183609339058298,0.21051888524421483,0.005821523020674339
D:/fivekdataset_big/input/train/a0048-kme_066.tif,47,1.7734432856816924,0.06683675395859817,0.016917107120521725
D:/fivekdataset_big/input/train/a0049-_I2E5952.tif,48,1.594519777883292,0.06596925877477117,0.028270448832955996
D:/fivekdataset_big/input/train/a0050-_DSC0006.tif,49,1.679890202448109,0.08703278670966906,0.01391440369223754
D:/fivekdataset_big/input/train/a0051-WP_CRW_3461.tif,50,1.208914662907463,0.07285730897959497,0.014102163343818556
D:/fivekdataset_big/input/train/a0052-dgw_131.tif,51,1.2449135180206312,0.1864371027298867,0.029063400900148906
D:/fivekdataset_big/input/train/a0053-kme_103.tif,52,1.5960109282112063,0.10183919865719927,0.02257168569079276
D:/fivekdataset_big/input/train/a0054-kme_097.tif,53,0.7969077969512658,0.14045924428210038,0.010168545804674571
D:/fivekdataset_big/input/train/a0055-050729_194412__I2E5282.tif,54,1.4048541609196328,0.10214074706137766,0.011168223719891963
D:/fivekdataset_big/input/train/a0056-LSYD4O0815.tif,55,1.281657768382201,0.06917990265638597,0.008804583694621943
D:/fivekdataset_big/input/train/a0057-kme_406.tif,56,1.0503223584885457,0.17851874725957387,0.00648270673403313
