image_name,image_idx,a,b,mse_err
D:/fivekdataset_big/input/train/a0001-jmac_DSC1459.tif,0,2.3319517790298514,0.20900421124541532,0.014805300885548732
D:/fivekdataset_big/input/train/a0002-dgw_005.tif,1,1.8897425219648223,0.17907962670851726,0.013788678393016895
D:/fivekdataset_big/input/train/a0003-NKIM_MG_8178.tif,2,2.1668298094638274,0.1999557659380862,0.014516401594184379
D:/fivekdataset_big/input/train/a0004-jmac_MG_1384.tif,3,1.9530832438026036,0.22158709771603027,0.010132693233507779
D:/fivekdataset_big/input/train/a0005-jn_2007_05_10__564.tif,4,2.7295007423882187,0.09186577275877822,0.01935909366926657
D:/fivekdataset_big/input/train/a0006-IMG_2787.tif,5,1.9806471989483998,0.24860014454833898,0.0065865421644528644
D:/fivekdataset_big/input/train/a0007-IMG_2480.tif,6,2.1697674413606913,0.20786813434336215,0.013927597202634456
D:/fivekdataset_big/input/train/a0008-WP_CRW_3959.tif,7,2.8552049062526583,0.08867743532745911,0.012556032979164576
D:/fivekdataset_big/input/train/a0009-kme_372.tif,8,2.066858802475994,0.13821209230816536,0.012467609534905711
D:/fivekdataset_big/input/train/a0010-jmac_MG_4807.tif,9,1.803089171690089,0.2635151268131691,0.007187979139374121
D:/fivekdataset_big/input/train/a0011-DSC_0082.tif,10,1.9006815396909977,0.17892275419143294,0.008884055261195747
D:/fivekdataset_big/input/train/a0012-kme_143.tif,11,1.7307626952292006,0.17205133283690044,0.013327912192537364
D:/fivekdataset_big/input/train/a0013-MB_20030906_001.tif,12,1.5158808039009528,0.27383370994316814,0.03209825528804957
D:/fivekdataset_big/input/train/a0014-WP_CRW_6320.tif,13,2.2885174842115767,0.17843546247222364,0.013608651505747305
D:/fivekdataset_big/input/train/a0015-DSC_0081.tif,14,2.2767159138816995,0.1599667838883015,0.018040274566605487
D:/fivekdataset_big/input/train/a0016-jmac_MG_0795.tif,15,2.126863698606786,0.20205978468453523,0.011246109436434719
D:/fivekdataset_big/input/train/a0017-050710_031618__MG_3496.tif,16,1.8426061934691693,0.25950812100222376,0.0062148645968728156
D:/fivekdataset_big/input/train/a0018-kme_234.tif,17,2.5058458324247734,0.21130543523695633,0.011660043419586898
D:/fivekdataset_big/input/train/a0019-jmac_MG_0653.tif,18,2.0692603819160538,0.20407623070443603,0.025787471287338402
D:/fivekdataset_big/input/train/a0020-jmac_MG_6225.tif,19,1.6935372312326111,0.29266256616783,0.025182112870671115
D:/fivekdataset_big/input/train/a0021-07-11-28-at-09h22m57s-_MG_7427.tif,20,1.5552254505947856,0.27013949238095086,0.0076757980430463175
D:/fivekdataset_big/input/train/a0022-IMG_2380.tif,21,1.7286856651131244,0.18068920318751333,0.0167544711233752
D:/fivekdataset_big/input/train/a0023-07-06-02-at-15h06m48-s_MG_1489.tif,22,1.810441025373144,0.12913542022701716,0.010781838995450554
D:/fivekdataset_big/input/train/a0024-_DSC8932.tif,23,2.011417494967799,0.47580770452921467,0.03962169818743042
D:/fivekdataset_big/input/train/a0025-kme_298.tif,24,2.545442225790996,0.1780254628991237,0.02181341055179521
D:/fivekdataset_big/input/train/a0026-kme_391.tif,25,2.5101516454202413,0.2525941314318553,0.022415916394589005
